"budget","popularity","revenue","runtime","vote_average","vote_count","release_year","release_month","budget_adjust","revenue_adjust","weight","History","Action","Documentary","Drama","Crime","Fantasy","Science Fiction","Romance","Horror","Comedy","Thriller","Western","Adventure","Music","War","Family","Animation","Mystery","based on novel","not based on novel","United States","United Kingdom","France","Japan","Australia","Germany","Canada","Spain","India","Mexico","Ireland","Italy","South Korea","China","South Africa","Hong Kong","New Zealand","Norway","Thailand","Fiji","Bulgaria","Russia","Brazil","Iran"
"30000000","25.996219","136706683","113.0","7.4","821","2000","9","47207317.073170744","215118524.346748","6.767803127403226","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","46.212155","199200000","134.0","7.2","957","1990","3","62196633.51185923","412985646.5187453","6.720122790303796","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25000000","32.105328","115922175","132.0","7.2","1101","2013","8","29079400.919483","134837896.09133875","6.749465600578214","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20000000","41.156217","167722310","92.0","6.2","981","2004","6","28689253.57331922","240591394.0746427","6.286349659669662","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","37.179547","191502426","99.0","6.7","848","1991","11","59685022.02643173","380994217.1308371","6.493525922626876","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","34.391792","212385533","90.0","6.1","1099","1995","11","53340551.181102365","377625379.77040684","6.235313000153717","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37000000","40.176265","165335153","115.0","6.5","1023","2001","8","56611462.4505929","252969319.07628462","6.419539521019629","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26000000","10.704596","116400000","102.0","6.5","166","1996","9","44902613.129381776","201025544.9330784","6.3709799220857","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33000000","79.579532","327311859","127.0","8.1","5765","1995","9","58674606.2992126","581966498.9057087","7.7880455177891","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","63.13678","210819611","112.0","7.3","3382","2009","8","37891366.058069244","266274768.42069203","7.0440878967561895","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"30000000","27.870755","140161792","87.0","6.7","574","2004","11","43033880.359978825","201056859.59894127","6.462577401182546","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25000000","31.242999","156822020","138.0","7.6","1422","2003","10","36816576.08695652","230945993.2576087","7.016065578984191","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","70.456012","216763646","132.0","7.7","2439","2004","12","43033880.359978825","310939360.2785601","7.242916731481639","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80000000","29.415229","176885658","103.0","6.4","503","1999","3","130117647.05882356","287699320.2176471","6.367098172658904","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29000000","55.109138","115603229","123.0","7.7","3067","2004","6","41599417.68131287","165828517.5337745","7.3093477179730835","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","30.695228","160259319","111.0","6.1","978","2008","1","37756557.03822056","201694670.62432948","6.24264851673911","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35000000","13.788422","155545279","102.0","6.0","449","2009","4","44206593.734414116","196460770.173117","6.260593945602874","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","4.590277","103","78.0","6.0","100","2000","9","47.207317073170735","162.0784552845529","6.327763286086924","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","3.845231","74787599","132.0","5.9","56","1991","12","59685022.02643173","148789983.12063146","6.334497320123431","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","26.952727","160638883","133.0","7.2","619","1994","12","54852226.72064778","293713347.6822537","6.633524553850345","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25000000","33.704181","163670000","109.0","6.7","1205","2009","9","31576138.38172437","206722662.7574731","6.523502029020616","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","19.925026","105834556","125.0","6.7","362","2002","12","45186770.42801557","159410726.1774319","6.4314303770802566","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35000000","43.742241","116980662","97.0","6.4","2652","2013","1","40711161.2872762","136069102.8049812","6.385200074081334","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","46.377628","47042000","118.0","6.6","4697","2012","9","35406413.05957473","55519616.10495049","6.548141739096235","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30000000","34.36645","254134910","89.0","6.0","733","1995","7","53340551.181102365","451856539.1253281","6.223347503453294","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","12.967137","114281051","100.0","5.8","284","2012","8","35406413.05957473","134876069.88627753","6.251619954071323","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","50.670253","105173115","111.0","6.4","1172","2008","4","37756557.03822056","132365823.84616101","6.376171265194433","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","24.694551","92374674","109.0","6.7","607","2005","8","62435483.870967746","128165721.52473119","6.466787474133097","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","11.409124","63833449","99.0","5.8","205","2008","4","37756557.03822056","80337708.6038281","6.276073673311648","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","33.385429","114663461","89.0","5.9","856","2009","1","37891366.058069244","144825172.4745382","6.1697589996974855","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19000000","8.584398","69631118","95.0","5.3","214","2004","8","27254790.89465326","99883240.04478562","6.200266682126495","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37000000","41.569541","96455697","98.0","6.3","1204","2004","4","53075119.110640556","138362097.4912123","6.327498571750079","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","43.753585","151119219","94.0","7.4","1990","2011","5","36139131.053307794","182043908.67048404","6.99562006453813","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53000000","28.350529","83282296","124.0","7.4","1317","2001","4","81092094.8616601","127425204.67035575","6.889767207064059","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80000000","10.81051","118880016","131.0","5.8","196","1999","2","130117647.05882356","193354849.5529412","6.279028613352893","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","19.578249","70200000","107.0","5.6","376","1989","6","65557258.064516135","153403983.87096778","6.1799947787495055","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","28.624038","51132598","83.0","6.3","521","1994","3","54852226.72064778","93491228.61039138","6.338079712316447","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","27.230493","152427960","131.0","6.0","506","1985","5","75549256.50557622","383860634.9553904","6.2521542553191445","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","30.380747","192452832","85.0","6.8","643","2005","9","41623655.913978495","267019681.96129036","6.505108850480598","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","29.489274","156835339","126.0","6.9","977","2007","11","39206238.96750297","204964125.9794446","6.593048628131642","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","8.058109","93772522","102.0","5.1","123","2005","1","41623655.913978495","130105172.99713263","6.241896506435508","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30000000","33.369305","129266061","123.0","7.4","1049","2007","8","39206238.96750297","168934535.93179387","6.830391441320754","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","11.19602","45892212","125.0","6.2","243","1989","9","65557258.064516135","100285586.17451614","6.328918830568934","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","14.585968","54819301","92.0","4.9","140","2012","4","35406413.05957473","64698493.82810527","6.207884856070082","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","43.571612","117195061","77.0","7.2","1894","2005","9","55498207.88530467","162602896.462724","6.8629579064046045","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","55.424027","84025816","121.0","7.2","2416","2015","9","34297539.83891451","96062625.72524334","6.910896863586292","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","65.364452","91709827","123.0","7.3","2067","2015","6","34297539.83891451","104847381.50508192","6.942755642686448","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","45.083509","90810892","99.0","6.2","966","2009","3","37891366.058069244","114698291.69439305","6.286933103316079","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25000000","82.052056","65663276","112.0","7.4","1990","2015","4","28581283.199095428","75069627.48545463","6.99562006453813","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","25.060342","159291809","107.0","6.6","582","2010","8","37279873.06013134","197945947.3012896","6.431912575905062","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25000000","11.42943","51842679","104.0","5.6","159","2002","8","37655642.023346305","78086774.47821012","6.269066871452013","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","32.26789","53653224","113.0","7.1","721","2006","9","40322916.66666667","72115149.34166667","6.626274171828706","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30000000","33.394082","75505973","113.0","6.2","767","2007","10","39206238.96750297","98676840.6970609","6.295493067472387","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"30000000","73.987775","66486080","95.0","6.5","2263","2012","4","35406413.05957473","78467787.03973101","6.447907730839265","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
